,ft,bt,km,transmission,ownerNo,model,modelYear,price,Mileage,Engine,Seats,city
7287,Diesel,Hatchback,16001.0,Automatic,1,Volvo V40,2017.0,1776500.0,16.8,1949.5,5.0,Kolkata
7288,Petrol,Sedan,51000.0,Manual,2,Hyundai Verna,2014.0,361000.0,17.01,1591.0,5.0,Kolkata
7289,Petrol,Hatchback,10143.0,Manual,1,Maruti Wagon R,2021.0,509999.99999999994,21.79,998.0,5.0,Kolkata
7290,Petrol,Hatchback,53657.0,Manual,2,Maruti S-Presso,2019.0,415000.00000000006,21.7,998.0,5.0,Kolkata
7291,Petrol,Hatchback,88532.0,Manual,1,Maruti Celerio,2014.0,266000.0,25.24,998.0,5.0,Kolkata
7292,Petrol,Hatchback,60000.0,Manual,1,Maruti Wagon R,2013.0,150000.0,20.51,998.0,5.0,Kolkata
7293,Petrol,SUV,12059.0,Manual,1,Skoda Kushaq,2021.0,1375000.0,19.2,999.0,5.0,Kolkata
7294,Petrol,Hatchback,10000.0,Manual,1,Tata Tiago,2021.0,520000.0,19.01,1199.0,5.0,Kolkata
7295,Diesel,SUV,47000.0,Manual,1,Mahindra Scorpio,2018.0,925000.0,15.4,1949.5,9.0,Kolkata
7296,Diesel,SUV,20000.0,Manual,1,Renault Duster,2018.0,650000.0,19.6,1461.0,5.0,Kolkata
7297,Petrol,Sedan,37000.0,Manual,1,Maruti Swift Dzire,2013.0,285000.0,19.1,1197.0,5.0,Kolkata
7298,Petrol,Hatchback,9520.0,Manual,1,Hyundai Grand i10 Nios,2022.0,728000.0,20.7,1197.0,5.0,Kolkata
7299,Petrol,Sedan,100000.0,Manual,1,Chevrolet Sail,2016.0,210000.0,18.2,1199.0,5.0,Kolkata
7300,Cng,Hatchback,22577.0,Manual,1,Hyundai Santro,2022.0,535000.0,27.984999999999992,1086.0,5.0,Kolkata
7301,Petrol,Hatchback,9902.0,Manual,1,Hyundai i20,2021.0,824000.0,20.0,998.0,5.0,Kolkata
7302,Petrol,SUV,70000.0,Manual,1,Ford Ecosport,2016.0,500000.0,17.0,1497.0,5.0,Kolkata
7303,Petrol,Hatchback,20101.0,Manual,1,Hyundai Grand i10,2020.0,526000.0,18.9,1197.0,5.0,Kolkata
7304,Petrol,Hatchback,120000.0,Manual,1,Skoda Fabia,2011.0,180000.0,16.25,1198.0,5.0,Kolkata
7305,Petrol,SUV,15258.0,Manual,1,Tata Nexon,2021.0,969999.9999999999,17.33,1199.0,5.0,Kolkata
7306,Petrol,SUV,36397.0,Automatic,1,Hyundai Venue,2020.0,951000.0,18.15,998.0,5.0,Kolkata
7307,Petrol,Hatchback,120000.0,Manual,1,Skoda Fabia,2011.0,180000.0,16.25,1198.0,5.0,Kolkata
7308,Diesel,Sedan,52000.0,Automatic,1,BMW 3 Series,2012.0,975000.0,16.07,1949.5,5.0,Kolkata
7309,Diesel,SUV,51900.0,Automatic,1,Mercedes-Benz GLA Class,2019.0,1776500.0,17.9,1949.5,5.0,Kolkata
7310,Petrol,Sedan,70000.0,Automatic,1,Honda City,2017.0,750000.0,18.0,1497.0,5.0,Kolkata
7311,Petrol,SUV,10000.0,Automatic,1,Jeep Compass,2022.0,1776500.0,14.1,1368.0,5.0,Kolkata
7312,Diesel,SUV,30000.0,Automatic,1,BMW X1,2016.0,1776500.0,17.05,1949.5,5.0,Kolkata
7313,Petrol,SUV,23303.0,Manual,2,Hyundai Creta,2019.0,930000.0000000001,13.0,1591.0,5.0,Kolkata
7314,Petrol,SUV,30000.0,Automatic,2,MG Hector,2020.0,1499000.0,13.96,1451.0,5.0,Kolkata
7315,Diesel,SUV,70000.0,Manual,2,Mahindra XUV500,2017.0,850000.0,16.0,1949.5,7.0,Kolkata
7316,Petrol,SUV,50000.0,Manual,2,Hyundai Creta,2019.0,1019999.9999999999,13.0,1591.0,5.0,Kolkata
7317,Petrol,Hatchback,11326.0,Manual,1,Maruti Swift,2019.0,614000.0,21.21,1197.0,5.0,Kolkata
7318,Petrol,Hatchback,23609.0,Manual,1,Maruti Swift,2020.0,630000.0,21.21,1197.0,5.0,Kolkata
7319,Petrol,Hatchback,30000.0,Manual,2,Maruti Celerio,2016.0,320000.0,23.1,998.0,5.0,Kolkata
7320,Petrol,Hatchback,60533.0,Manual,1,Hyundai Santro Xing,2014.0,241000.0,17.92,1086.0,5.0,Kolkata
7321,Petrol,Sedan,46328.0,Manual,1,Maruti Ciaz,2016.0,513000.0,20.73,1373.0,5.0,Kolkata
7322,Petrol,SUV,60000.0,Automatic,1,MG Hector Plus,2020.0,1550000.0,11.67,1451.0,6.0,Kolkata
7323,Petrol,SUV,31745.0,Automatic,1,Hyundai Venue,2019.0,1006000.0,18.15,998.0,5.0,Kolkata
7324,Diesel,SUV,78668.0,Automatic,3,Toyota Fortuner,2012.0,1075000.0,12.55,1949.5,7.0,Kolkata
7325,Petrol,SUV,3115.0,Manual,1,Renault Kiger,2021.0,718000.0,19.17,999.0,5.0,Kolkata
7326,Petrol,Hatchback,8940.0,Automatic,1,Maruti Celerio,2022.0,635000.0,26.0,998.0,5.0,Kolkata
7327,Petrol,Hatchback,10000.0,Manual,1,Hyundai Grand i10,2015.0,475000.0,18.9,1197.0,5.0,Kolkata
7328,Petrol,Sedan,40000.0,Manual,3,Hyundai Xcent,2014.0,305000.0,19.1,1197.0,5.0,Kolkata
7329,Petrol,Sedan,45652.0,Manual,1,Honda City,2018.0,755000.0,17.8,1497.0,5.0,Kolkata
7330,Petrol,Sedan,30000.0,Manual,1,Maruti Ciaz,2019.0,800000.0,21.56,1462.0,5.0,Kolkata
7331,Petrol,Sedan,85033.0,Automatic,4,Jaguar XJ,2015.0,1776500.0,10.425000000000006,1949.5,5.0,Kolkata
7332,Petrol,Hatchback,30000.0,Manual,1,Hyundai Grand i10,2017.0,450000.0,18.9,1197.0,5.0,Kolkata
7333,Petrol,Hatchback,70000.0,Manual,1,Hyundai i20,2011.0,290000.0,18.5,1197.0,5.0,Kolkata
7334,Petrol,Hatchback,17200.0,Manual,1,Maruti Swift,2019.0,580000.0,22.0,1197.0,5.0,Kolkata
7335,Petrol,Sedan,18255.0,Manual,1,Honda City,2015.0,600000.0,17.4,1497.0,5.0,Kolkata
7336,Petrol,Sedan,80000.0,Manual,2,Toyota Corolla Altis,2015.0,595000.0,14.28,1798.0,5.0,Kolkata
7337,Petrol,Hatchback,6398.0,Manual,1,Maruti Celerio,2022.0,546000.0,25.24,998.0,5.0,Kolkata
7338,Petrol,Hatchback,45739.0,Automatic,1,Hyundai Grand i10 Nios,2020.0,588000.0,20.7,1197.0,5.0,Kolkata
7339,Diesel,SUV,46000.0,Manual,1,Toyota Fortuner,2016.0,1776500.0,12.55,1949.5,7.0,Kolkata
7340,Petrol,SUV,35254.0,Manual,1,Honda BR-V,2016.0,499000.0,15.4,1497.0,7.0,Kolkata
7341,Petrol,Sedan,41334.0,Manual,1,Toyota Yaris,2018.0,623000.0,17.1,1496.0,5.0,Kolkata
7342,Petrol,Hatchback,51463.0,Manual,1,Honda Brio,2014.0,300000.0,19.4,1198.0,5.0,Kolkata
7343,Petrol,Hatchback,29478.0,Manual,1,Maruti Alto 800,2019.0,338000.0,24.7,796.0,5.0,Kolkata
7344,Diesel,MUV,85101.0,Manual,1,Toyota Innova Crysta,2019.0,1750000.0,13.68,1949.5,7.0,Kolkata
7345,Petrol,Hatchback,6903.0,Manual,1,Maruti S-Presso,2022.0,443000.0,21.7,998.0,5.0,Kolkata
7346,Petrol,Hatchback,57602.0,Manual,2,Hyundai i10,2013.0,213000.0,20.36,1197.0,5.0,Kolkata
7347,Diesel,Sedan,52047.0,Automatic,2,Porsche Panamera,2013.0,1776500.0,10.425000000000006,1949.5,4.0,Kolkata
7348,Diesel,SUV,71742.0,Automatic,1,Mercedes-Benz GLE,2017.0,1776500.0,17.9,1949.5,5.0,Kolkata
7349,Petrol,SUV,413.0,Automatic,1,Volvo XC40,2023.0,1776500.0,12.18,1949.5,5.0,Kolkata
7350,Petrol,Hatchback,10000.0,Manual,1,Maruti Alto 800,2015.0,234000.0,22.74,796.0,5.0,Kolkata
7351,Petrol,Hatchback,50000.0,Manual,1,Hyundai i10,2009.0,140000.0,19.81,1086.0,5.0,Kolkata
7352,Petrol,Hatchback,18000.0,Automatic,1,Maruti Baleno,2018.0,534000.0,21.4,1197.0,5.0,Kolkata
7353,Petrol,Hatchback,32000.0,Automatic,1,Maruti Wagon R,2018.0,380000.0,20.51,998.0,5.0,Kolkata
7354,Diesel,SUV,42000.0,Manual,1,Ford Ecosport,2018.0,565000.0,23.0,1498.0,5.0,Kolkata
7355,Petrol,Sedan,45000.0,Manual,1,Honda City,2014.0,381000.0,17.4,1497.0,5.0,Kolkata
7356,Petrol,Sedan,29000.0,Automatic,1,Honda City,2018.0,749000.0,18.4,1498.0,5.0,Kolkata
7357,Petrol,MUV,19675.0,Manual,2,Maruti Ertiga,2012.0,426000.0,20.51,1462.0,7.0,Kolkata
7358,Petrol,Hatchback,20378.0,Automatic,1,Hyundai i20,2021.0,877000.0,20.28,998.0,5.0,Kolkata
7359,Petrol,SUV,10000.0,Automatic,1,Skoda Kushaq,2022.0,1400000.0,17.2,999.0,5.0,Kolkata
7360,Petrol,Hatchback,33683.0,Manual,1,Hyundai i10,2015.0,335000.0,19.81,1086.0,5.0,Kolkata
7361,Petrol,Hatchback,18518.0,Manual,1,Maruti S-Presso,2021.0,413999.99999999994,21.7,998.0,5.0,Kolkata
7362,Petrol,Hatchback,36000.0,Manual,1,Maruti Wagon R,2016.0,321000.0,18.9,998.0,5.0,Kolkata
7363,Petrol,Hatchback,30791.0,Manual,2,Maruti Alto K10,2019.0,323000.0,23.95,998.0,5.0,Kolkata
7364,Petrol,MUV,18000.0,Manual,1,Maruti Ertiga,2021.0,925000.0,19.01,1462.0,7.0,Kolkata
7365,Petrol,Hatchback,14447.0,Manual,1,Maruti Alto 800,2020.0,345000.0,22.05,796.0,5.0,Kolkata
7366,Petrol,Hatchback,19991.0,Manual,2,Hyundai Grand i10,2019.0,454000.0,18.9,1197.0,5.0,Kolkata
7367,Petrol,Hatchback,24000.0,Manual,1,Hyundai EON,2016.0,259000.0,21.1,814.0,5.0,Kolkata
7368,Diesel,SUV,41000.0,Manual,1,Mahindra Bolero,2019.0,675000.0,15.96,1949.5,7.0,Kolkata
7369,Diesel,SUV,45000.0,Manual,1,Audi Q3,2015.0,1095000.0,17.32,1949.5,5.0,Kolkata
7370,Petrol,SUV,10177.0,Automatic,1,Hyundai Alcazar,2021.0,1776500.0,14.2,1949.5,7.0,Kolkata
7371,Petrol,Hatchback,35444.0,Manual,1,Hyundai Grand i10,2013.0,325000.0,18.9,1197.0,5.0,Kolkata
7372,Petrol,Hatchback,35000.0,Manual,1,Hyundai Grand i10,2017.0,415000.00000000006,18.9,1197.0,5.0,Kolkata
7373,Diesel,MUV,40000.0,Manual,1,Toyota Innova Crysta,2019.0,1695000.0,13.68,1949.5,7.0,Kolkata
7374,Diesel,Hatchback,49040.0,Manual,1,Hyundai Grand i10,2016.0,365000.0,24.0,1120.0,5.0,Kolkata
7375,Petrol,Hatchback,40000.0,Manual,2,Maruti Alto,2007.0,98000.0,19.7,796.0,5.0,Kolkata
7376,Petrol,Hatchback,49546.0,Manual,1,Maruti Alto K10,2019.0,333000.0,23.95,998.0,5.0,Kolkata
7377,Petrol,Sedan,38698.0,Manual,1,Maruti Swift Dzire,2014.0,405999.99999999994,22.41,1197.0,5.0,Kolkata
7378,Petrol,Sedan,32814.0,Manual,1,Honda City,2018.0,675000.0,17.4,1497.0,5.0,Kolkata
7379,Petrol,Sedan,14642.0,Manual,1,Hyundai Xcent,2015.0,329000.0,19.1,1197.0,5.0,Kolkata
7380,Petrol,Hatchback,33429.0,Manual,1,Maruti Alto 800,2017.0,279000.0,24.7,796.0,5.0,Kolkata
7381,Petrol,Sedan,36448.0,Manual,2,Hyundai Sonata,2012.0,299000.0,13.44,1949.5,5.0,Kolkata
7382,Petrol,Hatchback,30739.0,Manual,1,Hyundai Grand i10 Nios,2022.0,622000.0,20.7,1197.0,5.0,Kolkata
7383,Petrol,Hatchback,21300.0,Manual,1,Hyundai i20,2021.0,798000.0,21.0,1197.0,5.0,Kolkata
7384,Petrol,Hatchback,13463.0,Manual,1,Hyundai Grand i10 Nios,2020.0,618000.0,20.7,1197.0,5.0,Kolkata
7385,Petrol,Hatchback,15477.0,Automatic,1,Maruti S-Presso,2019.0,430999.99999999994,21.7,998.0,5.0,Kolkata
7386,Petrol,Hatchback,33000.0,Automatic,1,Maruti Wagon R,2018.0,415000.00000000006,20.51,998.0,5.0,Kolkata
7387,Petrol,Hatchback,50000.0,Manual,2,Hyundai i10,2010.0,180000.0,20.36,1197.0,5.0,Kolkata
7388,Petrol,SUV,15766.0,Automatic,1,Audi Q2,2021.0,1776500.0,18.9,1949.5,5.0,Kolkata
7389,Diesel,SUV,28895.0,Automatic,1,Hyundai Alcazar,2021.0,1675000.0,18.1,1493.0,6.0,Kolkata
7390,Petrol,Hatchback,10000.0,Manual,1,Maruti Baleno,2019.0,620000.0,21.4,1197.0,5.0,Kolkata
7391,Diesel,Sedan,50000.0,Manual,1,Volkswagen Vento,2015.0,380000.0,20.34,1498.0,5.0,Kolkata
7392,Diesel,SUV,70000.0,Automatic,2,Mahindra XUV500,2016.0,840000.0,16.0,1949.5,7.0,Kolkata
7393,Diesel,Sedan,24600.0,Automatic,1,Mercedes-Benz C-Class,2020.0,1776500.0,12.6,1949.5,5.0,Kolkata
7394,Diesel,SUV,10711.0,Manual,1,Mahindra Thar,2023.0,1550000.0,15.2,1949.5,4.0,Kolkata
7395,Petrol,MUV,90000.0,Manual,1,Maruti Ertiga,2018.0,600000.0,17.5,1373.0,7.0,Kolkata
7396,Petrol,SUV,19712.0,Manual,1,Hyundai Venue,2020.0,868000.0,18.27,998.0,5.0,Kolkata
7397,Petrol,Sedan,31772.0,Automatic,1,Honda City,2019.0,917000.0,18.0,1497.0,5.0,Kolkata
7398,Diesel,Sedan,150000.0,Manual,1,Ambassador,2013.0,100000.0,12.8,1949.5,5.0,Kolkata
7399,Petrol,Sedan,31055.0,Manual,1,Hyundai Verna,2019.0,867000.0,17.0,1591.0,5.0,Kolkata
7400,Petrol,SUV,25695.0,Manual,1,Renault Duster,2021.0,827000.0,16.42,1498.0,5.0,Kolkata
7401,Petrol,Hatchback,20000.0,Manual,1,Maruti S-Presso,2021.0,420000.0,21.7,998.0,5.0,Kolkata
7402,Diesel,SUV,24181.0,Manual,1,Mahindra XUV300,2019.0,942000.0,20.0,1497.0,5.0,Kolkata
7403,Diesel,SUV,70000.0,Automatic,1,Kia Seltos,2020.0,1300000.0,18.0,1493.0,5.0,Kolkata
7404,Petrol,SUV,42970.0,Manual,1,Renault Duster,2020.0,803999.9999999999,16.42,1498.0,5.0,Kolkata
7405,Petrol,Hatchback,12541.0,Manual,2,Maruti Alto,2012.0,179000.0,19.7,796.0,5.0,Kolkata
7406,Petrol,Hatchback,10000.0,Manual,1,Hyundai i20,2019.0,550000.0,18.6,1197.0,5.0,Kolkata
7407,Petrol,Hatchback,10000.0,Manual,2,Hyundai Grand i10 Nios,2021.0,650000.0,20.7,1197.0,5.0,Kolkata
7408,Petrol,Sedan,49817.0,Manual,1,Honda City,2015.0,449000.0,16.8,1497.0,5.0,Kolkata
7409,Petrol,Hatchback,10000.0,Manual,2,Hyundai Grand i10 Nios,2021.0,650000.0,20.7,1197.0,5.0,Kolkata
7410,Petrol,Hatchback,30000.0,Manual,2,Renault KWID,2016.0,250000.0,23.01,999.0,5.0,Kolkata
7411,Petrol,SUV,10000.0,Manual,2,Tata Nexon,2022.0,821000.0000000001,17.33,1199.0,5.0,Kolkata
7412,Diesel,Hatchback,20000.0,Manual,1,Hyundai Grand i10,2013.0,300000.0,24.0,1120.0,5.0,Kolkata
7413,Petrol,MUV,10000.0,Manual,2,Maruti XL6,2021.0,950000.0,19.01,1462.0,6.0,Kolkata
7414,Diesel,SUV,80000.0,Manual,2,Mahindra XUV500,2015.0,700000.0,16.0,1949.5,7.0,Kolkata
7415,Diesel,Sedan,70000.0,Manual,2,Hyundai Xcent,2014.0,280000.0,24.4,1120.0,5.0,Kolkata
7416,Petrol,Hatchback,6347.0,Manual,1,Maruti Swift,2020.0,663000.0,21.21,1197.0,5.0,Kolkata
7417,Petrol,Hatchback,19437.0,Automatic,2,Maruti Ignis,2019.0,559000.0,20.89,1197.0,5.0,Kolkata
7418,Diesel,Hatchback,61262.0,Manual,1,Maruti Swift,2019.0,500000.0,27.984999999999992,1248.0,5.0,Kolkata
7419,Petrol,SUV,6059.0,Manual,1,Tata Nexon,2021.0,934000.0,17.33,1199.0,5.0,Kolkata
7420,Diesel,Hatchback,9134.0,Manual,1,Tata Altroz,2022.0,914000.0,23.64,1497.0,5.0,Kolkata
7421,Petrol,Hatchback,23092.0,Manual,1,Maruti Baleno,2022.0,840000.0,21.4,1197.0,5.0,Kolkata
7422,Diesel,Hatchback,33937.0,Manual,1,Tata Altroz,2020.0,684000.0,23.64,1497.0,5.0,Kolkata
7423,Petrol,Sedan,20000.0,Manual,1,Maruti Ciaz,2015.0,524000.0,20.73,1373.0,5.0,Kolkata
7424,Petrol,Hatchback,49134.0,Manual,1,Toyota Etios Liva,2017.0,442000.0,17.71,1197.0,5.0,Kolkata
7425,Petrol,Hatchback,71900.0,Manual,2,Maruti Ritz,2010.0,192000.0,21.1,1197.0,5.0,Kolkata
7426,Petrol,Hatchback,20000.0,Manual,1,Maruti Wagon R,2020.0,580000.0,21.79,998.0,5.0,Kolkata
7427,Diesel,Sedan,20000.0,Automatic,1,BMW 5 Series,2019.0,1776500.0,18.12,1949.5,5.0,Kolkata
7428,Petrol,Sedan,10000.0,Automatic,1,Honda Amaze,2021.0,828999.9999999999,18.3,1199.0,5.0,Kolkata
7429,Diesel,SUV,22336.0,Automatic,1,Ford Endeavour,2017.0,1776500.0,10.91,1949.5,7.0,Kolkata
7430,Diesel,SUV,30000.0,Automatic,1,BMW X1,2016.0,1776500.0,20.68,1949.5,5.0,Kolkata
7431,Petrol,Hatchback,10000.0,Manual,2,Hyundai i20,2019.0,600000.0,18.6,1197.0,5.0,Kolkata
7432,Petrol,Sedan,48384.0,Manual,1,Honda City,2019.0,775000.0,17.4,1497.0,5.0,Kolkata
7433,Petrol,SUV,32000.0,Automatic,1,MG Hector,2019.0,1365000.0,13.96,1451.0,5.0,Kolkata
7434,Petrol,Sedan,20000.0,Manual,1,Skoda Rapid,2020.0,850000.0,14.3,1598.0,5.0,Kolkata
7435,Petrol,Sedan,56023.0,Manual,1,Toyota Etios,2015.0,434999.99999999994,16.78,1496.0,5.0,Kolkata
7436,Diesel,Sedan,60840.0,Manual,2,Hyundai Elantra,2019.0,956000.0,22.54,1582.0,5.0,Kolkata
7437,Petrol,Hatchback,18984.0,Automatic,1,Nissan Micra,2017.0,430999.99999999994,19.34,1198.0,5.0,Kolkata
7438,Petrol,MUV,50000.0,Manual,1,Maruti Ertiga,2014.0,575000.0,16.02,1373.0,7.0,Kolkata
7439,Diesel,Sedan,115173.0,Manual,1,Tata Zest,2017.0,432000.0,22.95,1248.0,5.0,Kolkata
7440,Petrol,Hatchback,26251.0,Manual,1,Maruti Alto K10,2014.0,254999.99999999997,20.92,998.0,5.0,Kolkata
7441,Diesel,SUV,35700.0,Automatic,2,Mercedes-Benz GLA Class,2015.0,1675000.0,17.9,1949.5,5.0,Kolkata
7442,Petrol,Hatchback,6230.0,Automatic,2,Maruti S-Presso,2021.0,479000.0,21.7,998.0,5.0,Kolkata
7443,Petrol,SUV,30000.0,Manual,1,Tata Nexon,2020.0,763000.0,17.33,1199.0,5.0,Kolkata
7444,Petrol,Sedan,25228.0,Automatic,1,Honda Amaze,2022.0,846000.0000000001,18.3,1199.0,5.0,Kolkata
7445,Petrol,SUV,46717.0,Manual,1,Hyundai Creta,2019.0,999000.0,15.8,1591.0,5.0,Kolkata
7446,Petrol,Hatchback,20000.0,Manual,1,Hyundai i10,2013.0,280000.0,20.36,1197.0,5.0,Kolkata
7447,Petrol,MUV,120000.0,Automatic,1,Maruti Ertiga,2018.0,775000.0,18.69,1462.0,7.0,Kolkata
7448,Diesel,Sedan,65000.0,Manual,1,Skoda Rapid,2014.0,350000.0,20.5,1598.0,5.0,Kolkata
7449,Petrol,Sedan,91000.0,Manual,1,Honda Amaze,2018.0,445000.0,19.5,1199.0,5.0,Kolkata
7450,Petrol,Hatchback,45000.0,Manual,1,Hyundai i20 Active,2017.0,500000.0,17.19,1197.0,5.0,Kolkata
7451,Petrol,Coupe,30000.0,Automatic,1,Mercedes-Benz AMG GT,2016.0,600000.0,12.65,1949.5,2.0,Kolkata
7452,Petrol,Sedan,30000.0,Manual,1,Maruti Ciaz,2019.0,825000.0,21.56,1462.0,5.0,Kolkata
7453,Petrol,Hatchback,60000.0,Manual,1,Maruti Baleno,2017.0,509999.99999999994,21.4,1197.0,5.0,Kolkata
7454,Petrol,Sedan,56000.0,Manual,1,Toyota Etios,2014.0,325000.0,16.78,1496.0,5.0,Kolkata
7455,Petrol,Sedan,54419.0,Manual,1,Hyundai Verna,2016.0,500000.0,17.01,1591.0,5.0,Kolkata
7456,Petrol,MUV,22746.0,Automatic,1,Renault Triber,2020.0,640000.0,18.2,999.0,7.0,Kolkata
7457,Petrol,Hatchback,5385.0,Manual,1,Maruti Alto 800,2020.0,334000.0,22.05,796.0,5.0,Kolkata
7458,Diesel,Sedan,40375.0,Automatic,1,Audi A6,2014.0,1250000.0,17.68,1949.5,5.0,Kolkata
7459,Petrol,Hatchback,10837.0,Automatic,1,Hyundai i20,2020.0,774000.0,20.28,998.0,5.0,Kolkata
7460,Petrol,Hatchback,4521.0,Manual,1,Maruti Alto 800,2020.0,326000.0,22.05,796.0,5.0,Kolkata
7461,Diesel,Sedan,25990.0,Automatic,2,BMW 3 Series,2019.0,1776500.0,22.69,1949.5,5.0,Kolkata
7462,Petrol,Sedan,6805.0,Manual,1,Maruti Swift Dzire,2021.0,634000.0,22.41,1197.0,5.0,Kolkata
7463,Diesel,Sedan,47000.0,Automatic,1,Mercedes-Benz C-Class,2011.0,825000.0,14.94,1949.5,5.0,Kolkata
7464,Petrol,Hatchback,23733.0,Automatic,1,Maruti S-Presso,2021.0,458000.0,21.7,998.0,5.0,Kolkata
7465,Petrol,Hatchback,9473.0,Manual,1,Maruti S-Presso,2021.0,413999.99999999994,21.7,998.0,5.0,Kolkata
7466,Diesel,SUV,150000.0,Manual,1,Renault Duster,2013.0,310000.0,19.01,1461.0,5.0,Kolkata
7467,Petrol,Sedan,70000.0,Automatic,2,Hyundai Xcent,2015.0,450000.0,16.9,1197.0,5.0,Kolkata
7468,Diesel,SUV,38200.0,Automatic,2,Volvo XC60,2019.0,1776500.0,11.2,1949.5,5.0,Kolkata
7469,Diesel,SUV,76187.0,Automatic,1,Mahindra Alturas G4,2020.0,1776500.0,12.05,1949.5,7.0,Kolkata
7470,Diesel,SUV,40000.0,Automatic,1,BMW X3,2016.0,1776500.0,16.55,1949.5,5.0,Kolkata
7471,Petrol,Sedan,89398.0,Automatic,3,Honda New Accord,2008.0,500000.0,11.7,1949.5,5.0,Kolkata
7472,Petrol,Sedan,50000.0,Manual,1,Hyundai Verna,2018.0,900000.0,17.0,1591.0,5.0,Kolkata
7473,Petrol,Sedan,70000.0,Automatic,3,Toyota Camry,2014.0,1200000.0,19.16,1949.5,5.0,Kolkata
7474,Diesel,SUV,37000.0,Manual,1,Mahindra TUV 300,2017.0,400000.0,18.49,1493.0,7.0,Kolkata
7475,Petrol,Hatchback,42000.0,Manual,2,Ford Figo,2011.0,149000.0,15.6,1196.0,5.0,Kolkata
7476,Petrol,Hatchback,19392.0,Automatic,1,Maruti Alto K10,2016.0,324000.0,23.95,998.0,5.0,Kolkata
7477,Petrol,Hatchback,9522.0,Manual,1,Maruti Alto 800,2021.0,356000.0,22.05,796.0,5.0,Kolkata
7478,Petrol,Sedan,28880.0,Manual,1,Honda Amaze,2014.0,295000.0,18.0,1198.0,5.0,Kolkata
7479,Petrol,Hatchback,19003.0,Manual,1,Chevrolet Beat,2016.0,229999.99999999997,18.6,1199.0,5.0,Kolkata
7480,Petrol,Hatchback,28329.0,Manual,1,Maruti Alto 800,2016.0,268000.0,22.74,796.0,5.0,Kolkata
7481,Petrol,Hatchback,9326.0,Manual,1,Hyundai i20,2022.0,690000.0,21.0,1197.0,5.0,Kolkata
7482,Petrol,Hatchback,47584.0,Manual,1,Maruti Swift,2020.0,549000.0,21.21,1197.0,5.0,Kolkata
7483,Petrol,SUV,10000.0,Manual,2,Kia Seltos,2022.0,1600000.0,16.5,1353.0,5.0,Kolkata
7484,Petrol,Hatchback,24021.0,Manual,1,Hyundai Grand i10,2019.0,487000.0,18.9,1197.0,5.0,Kolkata
7485,Petrol,Hatchback,44094.0,Manual,2,Maruti Alto K10,2019.0,302000.0,23.95,998.0,5.0,Kolkata
7486,Diesel,SUV,45107.0,Automatic,1,Jeep Compass,2020.0,1750000.0,17.1,1949.5,5.0,Kolkata
7487,Petrol,Sedan,9470.0,Automatic,1,Maruti Swift Dzire,2015.0,425000.0,18.5,1197.0,5.0,Kolkata
7488,Diesel,MUV,125000.0,Manual,1,Toyota Innova,2007.0,284000.0,12.99,1949.5,8.0,Kolkata
7489,Petrol,Hatchback,7000.0,Manual,1,Maruti S-Presso,2021.0,430000.0,21.7,998.0,5.0,Kolkata
7490,Diesel,Hatchback,73000.0,Manual,1,Maruti Baleno,2018.0,445000.0,27.39,1248.0,5.0,Kolkata
7491,Petrol,SUV,11000.0,Manual,1,Maruti Brezza,2022.0,1199000.0,19.89,1462.0,5.0,Kolkata
7492,Petrol,Hatchback,30000.0,Manual,1,Hyundai i10,2010.0,170000.0,20.36,1197.0,5.0,Kolkata
7493,Diesel,SUV,35500.0,Manual,1,Nissan Terrano,2013.0,350000.0,20.45,1461.0,5.0,Kolkata
7494,Petrol,Hatchback,10000.0,Automatic,1,Maruti Swift,2019.0,525000.0,22.0,1197.0,5.0,Kolkata
7495,Diesel,Hatchback,43000.0,Manual,2,Hyundai Grand i10,2017.0,385000.0,24.0,1186.0,5.0,Kolkata
7496,Cng,Hatchback,34144.0,Manual,1,Maruti Wagon R,2021.0,498000.00000000006,27.984999999999992,998.0,5.0,Kolkata
7497,Petrol,Hatchback,6669.0,Manual,1,Hyundai Grand i10 Nios,2021.0,625000.0,20.7,1197.0,5.0,Kolkata
7498,Petrol,Hatchback,22618.0,Manual,1,Hyundai Grand i10,2019.0,494000.00000000006,18.9,1197.0,5.0,Kolkata
7499,Cng,Hatchback,27042.0,Manual,1,Maruti Wagon R,2019.0,462000.0,27.984999999999992,998.0,5.0,Kolkata
7500,Petrol,SUV,38224.0,Manual,1,Hyundai Creta,2016.0,710000.0,13.0,1591.0,5.0,Kolkata
7501,Petrol,Sedan,23379.0,Automatic,1,Honda City,2018.0,889000.0,18.0,1497.0,5.0,Kolkata
7502,Diesel,Sedan,47000.0,Automatic,1,Mercedes-Benz CLA,2018.0,1776500.0,17.9,1949.5,5.0,Kolkata
7503,Petrol,Hatchback,21388.0,Manual,1,Maruti Alto 800,2019.0,304000.0,22.05,796.0,5.0,Kolkata
7504,Petrol,Hatchback,23005.0,Manual,1,Maruti Wagon R,2015.0,308000.0,18.9,998.0,5.0,Kolkata
7505,Petrol,Sedan,7308.0,Automatic,1,Hyundai Elantra,2021.0,1550000.0,14.62,1949.5,5.0,Kolkata
7506,Diesel,Sedan,90000.0,Automatic,1,BMW 3 Series,2008.0,500000.0,13.2,1949.5,5.0,Kolkata
7507,Petrol,Hatchback,60000.0,Manual,1,Chevrolet Beat,2013.0,150000.0,18.6,1199.0,5.0,Kolkata
